,CASE_STATUS,DECISION_DATE,VISA_CLASS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_NAME,WORKSITE_CITY,WORKSITE_STATE,WORKSITE_POSTAL_CODE,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_WAGE_LEVEL,LOCATION,YEAR
830,CERTIFIED,2019-02-20,H-1B,DATA SCIENTIST II,Y,LEVI STRAUSS & CO.,SAN FRANCISCO,CA,94111,121805.0,Year,III,"SAN FRANCISCO, CA",2019
831,CERTIFIED-WITHDRAWN,2019-02-21,H-1B,DATA ANALYST,Y,WIKIMEDIA FOUNDATION,SAN FRANCISCO,CA,94104,100506.0,Year,II,"SAN FRANCISCO, CA",2019
832,CERTIFIED,2019-02-21,H-1B,SENIOR DATA ANALYST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94105,100506.0,Year,II,"SAN FRANCISCO, CA",2019
833,CERTIFIED,2019-02-22,H-1B,DATA SCIENTIST- FINANCE,Y,"7PARK DATA, INC.",NEW YORK,NY,10016,105227.0,Year,III,"NEW YORK, NY",2019
834,CERTIFIED,2019-02-26,H-1B,DATA ANALYST,Y,"COMSCORE, INC.",NEW YORK,NY,10001,69680.0,Year,I,"NEW YORK, NY",2019
835,CERTIFIED,2019-02-26,H-1B,SENIOR DATA SCIENTIST,Y,"CHEGG, INC.",SAN FRANCISCO,CA,94105,121805.0,Year,III,"SAN FRANCISCO, CA",2019
836,CERTIFIED,2019-02-26,H-1B,DATA SCIENTIST I,Y,"INSURANCE SERVICES OFFICE, INC",SAN FRANCISCO,CA,94111,79206.0,Year,I,"SAN FRANCISCO, CA",2019
837,CERTIFIED,2019-02-26,H-1B,DATA SCIENTIST,Y,"FULCRUM ANALYTICS, INC.",NEW YORK,NY,10018,87464.0,Year,II,"NEW YORK, NY",2019
838,CERTIFIED,2019-02-26,H-1B,"ANALYST, UNITY DATA WAREHOUSE STATISTICAL MODELLING",Y,"NOMURA AMERICA SERVICES, LLC",NEW YORK,NY,10019,87464.0,Year,II,"NEW YORK, NY",2019
839,CERTIFIED,2019-02-26,H-1B,DATA SCIENTIST,Y,"FULCRUM ANALYTICS, INC.",NEW YORK,NY,10018,87464.0,Year,II,"NEW YORK, NY",2019
840,CERTIFIED,2019-02-27,H-1B,DATA SCIENTIST,Y,"FACEBOOK, INC.",NEW YORK,NY,10003,123011.0,Year,IV,"NEW YORK, NY",2019
841,CERTIFIED,2019-02-28,H-1B,"ANALYST, DATA SCIENCE",Y,"J CREW GROUP, INC.",NEW YORK,NY,10003,69680.0,Year,I,"NEW YORK, NY",2019
842,CERTIFIED-WITHDRAWN,2019-02-28,H-1B,DATA SCIENTIST,Y,"VUNGLE, INC.",SAN FRANCISCO,CA,94111,100506.0,Year,II,"SAN FRANCISCO, CA",2019
843,CERTIFIED,2019-02-28,H-1B,DATA SCIENTIST,Y,"ETSY, INC.",SAN FRANCISCO,CA,94111,100506.0,Year,II,"SAN FRANCISCO, CA",2019
844,CERTIFIED,2019-02-28,H-1B,DATA ANALYST (DATA SCIENTIST),Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
845,CERTIFIED,2019-02-28,H-1B,DATA ANALYST (DATA SCIENTIST),Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,121805.0,Year,III,"SAN FRANCISCO, CA",2019
846,CERTIFIED,2019-02-28,H-1B,DATA ANALYST (DATA SCIENTIST),Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
847,CERTIFIED,2019-02-28,H-1B,QUANTITATIVE DATA ANALYST,Y,"LYFT, INC.",SAN FRANCISCO,CA,94107,121805.0,Year,III,"SAN FRANCISCO, CA",2019
848,CERTIFIED,2019-02-28,H-1B,DATA ANALYST (DATA SCIENTIST),Y,"UBER TECHNOLOGIES, INC.",NEW YORK,NY,10001,87464.0,Year,II,"NEW YORK, NY",2019
849,CERTIFIED,2019-02-28,H-1B,DATA ANALYST (DATA SCIENTIST),Y,"UBER TECHNOLOGIES, INC.",NEW YORK,NY,10001,105227.0,Year,III,"NEW YORK, NY",2019
850,CERTIFIED,2019-02-28,H-1B,DATA ANALYST (DATA SCIENTIST),Y,"UBER TECHNOLOGIES, INC.",NEW YORK,NY,10001,123011.0,Year,IV,"NEW YORK, NY",2019
851,CERTIFIED,2019-03-01,H-1B,"DATA ASSOCIATE, DATA STEWARDSHIP & ANALYSIS",Y,"S&P OPCO, LLC",NEW YORK,NY,10041,69680.0,Year,I,"NEW YORK, NY",2019
852,CERTIFIED,2019-03-01,H-1B,DATA SCIENTIST,Y,"CRUNCHBASE, INC.",SAN FRANCISCO,CA,94104,79206.0,Year,I,"SAN FRANCISCO, CA",2019
853,CERTIFIED,2019-03-01,H-1B,DATA SCIENTIST,Y,"DEEPMACRO, LLC",NEW YORK,NY,10017,87464.0,Year,II,"NEW YORK, NY",2019
854,CERTIFIED,2019-03-04,H-1B,DATA SCIENTIST,Y,"FULCRUM ANALYTICS, INC.",NEW YORK,NY,10018,87464.0,Year,II,"NEW YORK, NY",2019
855,CERTIFIED,2019-03-04,H-1B,DATA SCIENTIST,Y,"LYFT, INC.",SAN FRANCISCO,CA,94107,121805.0,Year,III,"SAN FRANCISCO, CA",2019
856,CERTIFIED,2019-03-04,H-1B,"MANAGER, DATA SCIENTIST",Y,SONY MUSIC ENTERTAINMENT INC.,NEW YORK,NY,10010,87464.0,Year,II,"NEW YORK, NY",2019
857,CERTIFIED,2019-03-04,H-1B,DATA ANALYST,Y,QUADRO PARTNERS INC,NEW YORK,NY,10012,105227.0,Year,III,"NEW YORK, NY",2019
858,CERTIFIED-WITHDRAWN,2019-03-05,H-1B,DATA ANALYST,Y,PROJECT APPLECART LLC,NEW YORK,NY,10018,69680.0,Year,I,"NEW YORK, NY",2019
859,CERTIFIED,2019-03-05,H-1B,DATA SCIENTIST,Y,CROWD COMPUTING SYSTEMS INC,NEW YORK,NY,10005,110000.0,Year,III,"NEW YORK, NY",2019
860,CERTIFIED,2019-03-07,H-1B,SR. STATISTICAL DATABASE MARKETING ANALYST,Y,"FULLBEAUTY BRANDS MANAGEMENT SERVICES, L.P.",NEW YORK,NY,10004,87464.0,Year,II,"NEW YORK, NY",2019
861,CERTIFIED,2019-03-07,H-1B,"DATA SCIENTIST, CONSUMER INSIGHTS AND ANALYTICS",Y,"HOME BOX OFFICE, INC.",NEW YORK,NY,10036,105227.0,Year,III,"NEW YORK, NY",2019
862,CERTIFIED-WITHDRAWN,2019-03-09,H-1B,DATA STRATEGY ANALYST,Y,NEUSTAR INFORMATION SERVICES,LOS ANGELES,CA,90025,68307.0,Year,II,"LOS ANGELES, CA",2019
863,CERTIFIED,2019-03-09,H-1B,MARKET DATA ANALYST,Y,CLIPPERDATA LLC,NEW YORK,NY,10010,69680.0,Year,I,"NEW YORK, NY",2019
864,CERTIFIED,2019-03-09,H-1B,DATA SCIENTIST III,Y,"S&P GLOBAL, INC.",NEW YORK,NY,10041,87464.0,Year,II,"NEW YORK, NY",2019
865,CERTIFIED,2019-03-09,H-1B,"DATA SCIENTIST, MACHINE LEARNING",Y,"DOORDASH, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
866,CERTIFIED,2019-03-11,H-1B,DATA SCIENTIST,Y,"AFFIRM, INC.",SAN FRANCISCO,CA,94108,121805.0,Year,III,"SAN FRANCISCO, CA",2019
867,CERTIFIED,2019-03-11,H-1B,"DATA ANALYST, DATA SCIENCE",Y,"COMSCORE, INC.",SAN FRANCISCO,CA,94105,79206.0,Year,I,"SAN FRANCISCO, CA",2019
868,CERTIFIED,2019-03-11,H-1B,DATA ENGINEER,Y,"SCRIPPS MEDIA, INC",SAN FRANCISCO,CA,94104,100506.0,Year,II,"SAN FRANCISCO, CA",2019
869,CERTIFIED,2019-03-11,H-1B,SENIOR SPECIALIST - DATA SCIENTIST,Y,"AT&T SERVICES, INC.",SAN FRANCISCO,CA,94108,100506.0,Year,II,"SAN FRANCISCO, CA",2019
870,CERTIFIED,2019-03-11,H-1B,ASSOCIATE DATA SCIENTIST,Y,LENDINGCLUB CORPORATION,SAN FRANCISCO,CA,94105,100506.0,Year,II,"SAN FRANCISCO, CA",2019
871,CERTIFIED,2019-03-11,H-1B,DATA SCIENTIST,Y,YELP INC.,SAN FRANCISCO,CA,94105,100506.0,Year,II,"SAN FRANCISCO, CA",2019
872,CERTIFIED,2019-03-11,H-1B,DATA SCIENTIST,Y,YELP INC.,SAN FRANCISCO,CA,94105,121805.0,Year,III,"SAN FRANCISCO, CA",2019
873,CERTIFIED,2019-03-11,H-1B,DATA SCIENTIST,Y,WE WORK MANAGEMENT LLC,NEW YORK,NY,10011,69680.0,Year,I,"NEW YORK, NY",2019
874,CERTIFIED,2019-03-11,H-1B,DATA SCIENTIST,Y,LENDINGCLUB CORPORATION,SAN FRANCISCO,CA,94105,100506.0,Year,II,"SAN FRANCISCO, CA",2019
875,CERTIFIED,2019-03-11,H-1B,DATA MODELER,Y,LENDINGCLUB CORPORATION,SAN FRANCISCO,CA,94105,100506.0,Year,II,"SAN FRANCISCO, CA",2019
876,CERTIFIED,2019-03-12,H-1B,DATA SCIENCE LEAD,Y,"IDEO, LP",SAN FRANCISCO,CA,94105,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
877,CERTIFIED,2019-03-12,H-1B,DATA SCIENTIST,Y,EFT ANALYTICS INC.,NEW YORK,NY,10118,87464.0,Year,II,"NEW YORK, NY",2019
878,CERTIFIED,2019-03-12,H-1B,DATA SCIENTIST,Y,EFT ANALYTICS INC.,NEW YORK,NY,10118,87464.0,Year,II,"NEW YORK, NY",2019
879,CERTIFIED,2019-03-12,H-1B,LEAD DATA SCIENTIST,Y,AETNA RESOURCES LLC,NEW YORK,NY,10013,123011.0,Year,IV,"NEW YORK, NY",2019
880,CERTIFIED,2019-03-12,H-1B,DATA SCIENTIST I,Y,"CLOVER HEALTH LABS, LLC",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
881,CERTIFIED,2019-03-13,H-1B,DATA ANALYST,Y,"LISTEN FIRST MEDIA, LLC",NEW YORK,NY,10016,69680.0,Year,I,"NEW YORK, NY",2019
882,CERTIFIED,2019-03-13,H-1B,DATA ANALYST,Y,OPTIMUS CONSULTING CORP.,NEW YORK,NY,10105,87464.0,Year,II,"NEW YORK, NY",2019
883,CERTIFIED,2019-03-13,H-1B,"DATA SCIENTIST, APPLIED ANALYTICS",Y,"HOME BOX OFFICE, INC.",NEW YORK,NY,10036,87464.0,Year,II,"NEW YORK, NY",2019
884,CERTIFIED,2019-03-13,H-1B,"DATA SCIENTIST, APPLIED ANALYTICS",Y,"HOME BOX OFFICE, INC.",NEW YORK,NY,10036,105227.0,Year,III,"NEW YORK, NY",2019
885,CERTIFIED,2019-03-14,H-1B,DATA SCIENTIST,Y,"INDEED, INC.",SAN FRANCISCO,CA,94105,121805.0,Year,III,"SAN FRANCISCO, CA",2019
886,CERTIFIED-WITHDRAWN,2019-03-13,H-1B,DATA SCIENTIST,Y,"INDEED, INC.",SAN FRANCISCO,CA,94105,121805.0,Year,III,"SAN FRANCISCO, CA",2019
887,CERTIFIED,2019-03-13,H-1B,DATA SCIENTIST,Y,"INDEED, INC.",SAN FRANCISCO,CA,94105,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
888,CERTIFIED-WITHDRAWN,2019-03-13,H-1B,DATA SCIENTIST,Y,"INDEED, INC.",SAN FRANCISCO,CA,94105,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
889,CERTIFIED,2019-03-13,H-1B,SENIOR DATA SCIENTIST,Y,"EHEALTHINSURANCE SERVICES, INC.",SAN FRANCISCO,CA,94107,121805.0,Year,III,"SAN FRANCISCO, CA",2019
890,CERTIFIED,2019-03-14,H-1B,DATA SCIENTIST,Y,RBC CAPITAL MARKETS LLC,NEW YORK,NY,10281,105227.0,Year,III,"NEW YORK, NY",2019
891,CERTIFIED,2019-03-14,H-1B,DATA SCIENTIST,Y,"BOMBORA, INC.",NEW YORK,NY,10010,123011.0,Year,IV,"NEW YORK, NY",2019
892,CERTIFIED,2019-03-14,H-1B,"DATA SCIENTIST, CREATOR",Y,"PINTEREST, INC.",SAN FRANCISCO,CA,94107,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
893,CERTIFIED,2019-03-14,H-1B,DATA SCIENTIST,Y,"PINTEREST, INC.",SAN FRANCISCO,CA,94107,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
894,CERTIFIED,2019-03-14,H-1B,LEAD DATA SCIENTIST,Y,AETNA RESOURCES LLC,NEW YORK,NY,10013,123011.0,Year,IV,"NEW YORK, NY",2019
895,CERTIFIED,2019-03-14,H-1B,SENIOR DATA SCIENTIST,Y,CBRE INC.,NEW YORK,NY,10005,123011.0,Year,IV,"NEW YORK, NY",2019
896,CERTIFIED,2019-03-14,H-1B,"FELLOW, DATA SCIENCE",Y,"MCKINSEY & COMPANY, INC. UNITED STATES",NEW YORK,NY,10022,87464.0,Year,II,"NEW YORK, NY",2019
897,CERTIFIED,2019-03-14,H-1B,SENIOR DATA SCIENTIST,Y,"ETSY, INC.",SAN FRANCISCO,CA,94111,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
898,CERTIFIED,2019-03-14,H-1B,DATA SCIENTIST,Y,"KENSHOO, INC.",SAN FRANCISCO,CA,94103,121805.0,Year,III,"SAN FRANCISCO, CA",2019
899,CERTIFIED,2019-03-15,H-1B,DATA SCIENTIST,Y,AMERICAN EXPRESS COMPANY,NEW YORK,NY,10285,105227.0,Year,III,"NEW YORK, NY",2019
900,CERTIFIED,2019-03-15,H-1B,DATA SCIENTIST,Y,NEUSTAR INFORMATION SERVICES,LOS ANGELES,CA,90025,96158.0,Year,IV,"LOS ANGELES, CA",2019
901,CERTIFIED,2019-03-15,H-1B,DATA SCIENTIST II,Y,PEOPLE AI INC,SAN FRANCISCO,CA,94107,100506.0,Year,II,"SAN FRANCISCO, CA",2019
902,CERTIFIED,2019-03-15,H-1B,DATA SCIENTIST II,Y,PEOPLE AI INC,SAN FRANCISCO,CA,94107,100506.0,Year,II,"SAN FRANCISCO, CA",2019
903,CERTIFIED,2019-03-15,H-1B,DATA SCIENTIST (2),Y,SNAP INC.,SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
904,CERTIFIED,2019-03-15,H-1B,DATA SCIENTIST,Y,LON OPERATIONS LLC,NEW YORK,NY,10010,87464.0,Year,II,"NEW YORK, NY",2019
905,CERTIFIED,2019-03-15,H-1B,DATA ANALYST,Y,"CMGRP, INC.",NEW YORK,NY,10022,69680.0,Year,I,"NEW YORK, NY",2019
906,CERTIFIED,2019-03-15,H-1B,DATA SCIENTIST,Y,LENDINGCLUB CORPORATION,SAN FRANCISCO,CA,94105,100506.0,Year,II,"SAN FRANCISCO, CA",2019
907,CERTIFIED,2019-03-15,H-1B,DATA SCIENTIST I,Y,"QUARTERSPOT, INC.",NEW YORK,NY,10001,69680.0,Year,I,"NEW YORK, NY",2019
908,CERTIFIED,2019-03-15,H-1B,DATA SCIENTIST I,Y,"QUARTERSPOT, INC.",NEW YORK,NY,10001,69680.0,Year,I,"NEW YORK, NY",2019
909,CERTIFIED,2019-03-18,H-1B,DATA SCIENTIST,Y,SPARKBEYOND INC,NEW YORK,NY,10016,105227.0,Year,III,"NEW YORK, NY",2019
910,CERTIFIED,2019-03-18,H-1B,DATA ANALYST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,79206.0,Year,I,"SAN FRANCISCO, CA",2019
911,CERTIFIED,2019-03-18,H-1B,"ASSOCIATE, DATA ANALYST",Y,ANCHORAGE CAPITAL GROUP L.L.C.,NEW YORK,NY,10012,87464.0,Year,II,"NEW YORK, NY",2019
912,CERTIFIED,2019-03-18,H-1B,"SENIOR ASSOCIATE, DATA SCIENCE",Y,"CAPITAL ONE SERVICES, LLC",NEW YORK,NY,10011,87464.0,Year,II,"NEW YORK, NY",2019
913,CERTIFIED,2019-03-18,H-1B,"SENIOR ASSOCIATE, DATA SCIENCE",Y,"CAPITAL ONE SERVICES, LLC",NEW YORK,NY,10011,87464.0,Year,II,"NEW YORK, NY",2019
914,CERTIFIED,2019-03-19,H-1B,DATA SCIENTIST,Y,CROWD COMPUTING SYSTEMS INC,NEW YORK,NY,10005,105227.0,Year,III,"NEW YORK, NY",2019
915,CERTIFIED,2019-03-19,H-1B,DATA SCIENTIST,Y,"ORACLE AMERICA, INC",SAN FRANCISCO,CA,94111,100506.0,Year,II,"SAN FRANCISCO, CA",2019
916,CERTIFIED,2019-03-19,H-1B,FRONT OFFICE APPLICATIONS DATA SCIENTIST,Y,RBC CAPITAL MARKETS LLC,NEW YORK,NY,10281,87464.0,Year,II,"NEW YORK, NY",2019
917,CERTIFIED,2019-03-19,H-1B,SR. ADVANCED DATA SCIENCE ANALYST,Y,"MEDIA STORM, LLC",NEW YORK,NY,10013,87464.0,Year,II,"NEW YORK, NY",2019
918,CERTIFIED,2019-03-19,H-1B,ADVANCED DATA SCIENTIST,Y,"MEDIA STORM, LLC",NEW YORK,NY,10013,69680.0,Year,I,"NEW YORK, NY",2019
919,CERTIFIED,2019-03-19,H-1B,DATA SCIENTIST,Y,"COWEN, INC.",NEW YORK,NY,10022,69680.0,Year,I,"NEW YORK, NY",2019
920,CERTIFIED,2019-03-19,H-1B,DATA SCIENTIST,Y,"ESURANCE INSURANCE SERVICES, INC.",SAN FRANCISCO,CA,94111,100506.0,Year,II,"SAN FRANCISCO, CA",2019
921,CERTIFIED,2019-03-19,H-1B,DATA SCIENTIST,Y,"TAPJOY, INC.",SAN FRANCISCO,CA,94111,100506.0,Year,II,"SAN FRANCISCO, CA",2019
922,CERTIFIED,2019-03-19,H-1B,DATA ANALYST,Y,"ADDEPAR, INC.",NEW YORK,NY,10017,123011.0,Year,IV,"NEW YORK, NY",2019
923,CERTIFIED,2019-03-20,H-1B,DATA SCIENTIST,Y,"ESURANCE INSURANCE SERVICES, INC.",SAN FRANCISCO,CA,94111,100506.0,Year,II,"SAN FRANCISCO, CA",2019
924,CERTIFIED,2019-03-20,H-1B,"ASSOCIATE, DATA SCIENCE",Y,"CAPITAL ONE SERVICES, LLC",NEW YORK,NY,10011,69680.0,Year,I,"NEW YORK, NY",2019
925,CERTIFIED,2019-03-20,H-1B,"ASSOCIATE, DATA SCIENCE",Y,"CAPITAL ONE SERVICES, LLC",SAN FRANCISCO,CA,94103,79206.0,Year,I,"SAN FRANCISCO, CA",2019
926,CERTIFIED,2019-03-20,H-1B,DATA ANALYST,Y,"RANDSTAD TECHNOLOGIES, LLC",NEW YORK,NY,10003,87464.0,Year,II,"NEW YORK, NY",2019
927,CERTIFIED,2019-03-20,H-1B,DATA SCIENTIST,Y,ADOBE INC.,SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
928,CERTIFIED,2019-03-21,H-1B,CONSULTANT - DATA SCIENTIST,Y,"INSURANCE SERVICES OFFICE, INC.",SAN FRANCISCO,CA,94111,79206.0,Year,I,"SAN FRANCISCO, CA",2019
929,CERTIFIED,2019-03-21,H-1B,MANAGER OF DATA SCIENCE & ANALYTICS,Y,"JUUL LABS, INC.",SAN FRANCISCO,CA,94107,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
930,CERTIFIED,2019-03-21,H-1B,DATA ANALYST,Y,"RENT THE RUNWAY, INC.",NEW YORK,NY,10014,69680.0,Year,I,"NEW YORK, NY",2019
931,CERTIFIED,2019-03-21,H-1B,SENIOR  DATA SCIENTIST IV,Y,PEOPLE AI INC,SAN FRANCISCO,CA,94107,121805.0,Year,III,"SAN FRANCISCO, CA",2019
932,CERTIFIED,2019-03-21,H-1B,DATA SCIENTIST II,Y,"TWITTER, INC.",SAN FRANCISCO,CA,94103,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
933,CERTIFIED,2019-03-21,H-1B,DATA SCIENTIST,Y,"7PARK DATA, INC.",NEW YORK,NY,10016,123011.0,Year,IV,"NEW YORK, NY",2019
934,CERTIFIED,2019-03-21,H-1B,DATA SCIENTIST,Y,CASTLE GLOBAL INC,SAN FRANCISCO,CA,94111,100506.0,Year,II,"SAN FRANCISCO, CA",2019
935,CERTIFIED,2019-03-21,H-1B,DATA ENGINEER,Y,VOXELCLOUD INC,LOS ANGELES,CA,90024,68307.0,Year,II,"LOS ANGELES, CA",2019
936,CERTIFIED,2019-03-22,H-1B,DATA SCIENTIST,Y,"ESURANCE INSURANCE SERVICES, INC.",SAN FRANCISCO,CA,94111,100506.0,Year,II,"SAN FRANCISCO, CA",2019
937,CERTIFIED,2019-03-22,H-1B,DATA ANALYST,Y,"BALYASNY ASSET MANAGEMENT, L.P.",NEW YORK,NY,10153,87464.0,Year,II,"NEW YORK, NY",2019
938,CERTIFIED,2019-03-22,H-1B,DATA SCIENTIST,Y,INDELLIENT US INC.,NEW YORK,NY,10038,87464.0,Year,II,"NEW YORK, NY",2019
939,CERTIFIED,2019-03-22,H-1B,DATA SCIENTIST,Y,"THE GAP, INC.",SAN FRANCISCO,CA,94105,121805.0,Year,III,"SAN FRANCISCO, CA",2019
940,CERTIFIED,2019-03-22,H-1B,DATA SCIENTIST,Y,"ALSO ENERGY, INC.",SAN FRANCISCO,CA,94105,79206.0,Year,I,"SAN FRANCISCO, CA",2019
941,DENIED,2019-03-21,H-1B,SENIOR RISK DATA ANALYST,Y,CONTEXTLOGIC INC.,SAN FRANCISCO,CA,94104,121805.0,Year,III,"SAN FRANCISCO, CA",2019
942,CERTIFIED,2019-03-25,H-1B,LEAD DATA ANALYST,Y,"DASHLANE USA, INC.",NEW YORK,NY,10010,123011.0,Year,IV,"NEW YORK, NY",2019
943,DENIED,2019-03-22,H-1B,DATA ANALYST,Y,CONTEXTLOGIC INC.,SAN FRANCISCO,CA,94104,121805.0,Year,III,"SAN FRANCISCO, CA",2019
944,CERTIFIED,2019-03-25,H-1B,DATA SCIENTIST,Y,"BLUESHIFT LABS, INC.",SAN FRANCISCO,CA,94104,100506.0,Year,II,"SAN FRANCISCO, CA",2019
945,CERTIFIED,2019-03-25,H-1B,DATA SCIENTIST,Y,"MONGODB, INC.",NEW YORK,NY,10019,87464.0,Year,II,"NEW YORK, NY",2019
946,CERTIFIED,2019-03-25,H-1B,DATA SCIENTIST,Y,MUNICH AMERICAN REASSURANCE COMPANY,NEW YORK,NY,10022,87464.0,Year,II,"NEW YORK, NY",2019
947,CERTIFIED,2019-03-25,H-1B,DATA SCIENCE PRODUCT MANAGER,Y,"STUBHUB, INC.",SAN FRANCISCO,CA,94105,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
948,CERTIFIED,2019-03-25,H-1B,SENIOR DATA ANALYST,Y,"PROSPER MARKETPLACE, INC.",SAN FRANCISCO,CA,94105,100506.0,Year,II,"SAN FRANCISCO, CA",2019
949,CERTIFIED,2019-03-26,H-1B,DATA SCIENTIST,Y,M SCIENCE LLC,NEW YORK,NY,10010,87464.0,Year,II,"NEW YORK, NY",2019
950,CERTIFIED,2019-03-26,H-1B,AWS DEVOPS DATA SYSTEMS ADMINISTRATOR,Y,"VERIDIC SOLUTIONS, LLC",SAN FRANCISCO,CA,94158,100506.0,Year,II,"SAN FRANCISCO, CA",2019
951,CERTIFIED,2019-03-26,H-1B,PLATFORM AND MOBILE DATA ENGINEER,Y,"SCOOP TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
952,CERTIFIED,2019-03-27,H-1B,LEAD DATA ANALYST,Y,"DASHLANE, INC",NEW YORK,NY,10010,123011.0,Year,IV,"NEW YORK, NY",2019
953,CERTIFIED,2019-03-27,H-1B,"MANAGER, DATA & ANALYTICS",Y,"HORIZON MEDIA, INC.",NEW YORK,NY,10013,87464.0,Year,II,"NEW YORK, NY",2019
954,CERTIFIED,2019-03-27,H-1B,DATA SCIENTIST,Y,MEDMINE LLC,NEW YORK,NY,10016,87464.0,Year,II,"NEW YORK, NY",2019
955,CERTIFIED,2019-03-27,H-1B,DATA ANALYST,Y,CBRE INC.,NEW YORK,NY,100222,69680.0,Year,I,"NEW YORK, NY",2019
956,CERTIFIED,2019-03-27,H-1B,SENIOR DATA MANAGER,Y,"TURNAROUND FOR CHILDREN, INC.",NEW YORK,NY,10036,87464.0,Year,II,"NEW YORK, NY",2019
957,CERTIFIED,2019-03-27,H-1B,SENIOR DATA SCIENTIST,Y,CAPITAL GROUP COMPANIES GLOBAL,LOS ANGELES,CA,90071,82243.0,Year,III,"LOS ANGELES, CA",2019
958,CERTIFIED,2019-03-27,H-1B,SENIOR RISK DATA ANALYST,Y,CONTEXTLOGIC INC.,SAN FRANCISCO,CA,94104,121805.0,Year,III,"SAN FRANCISCO, CA",2019
959,CERTIFIED,2019-03-27,H-1B,DATA ANALYST,Y,HELIX MEDIA LLC.,SAN FRANCISCO,CA,94158,79206.0,Year,I,"SAN FRANCISCO, CA",2019
960,CERTIFIED,2019-03-28,H-1B,STATISTICAL DATA ANALYST,Y,PLASTIQ INC.,SAN FRANCISCO,CA,94103,79206.0,Year,I,"SAN FRANCISCO, CA",2019
961,CERTIFIED,2019-03-28,H-1B,DATA SCIENTIST,Y,"MEALPAL, INC.",NEW YORK,NY,10001,69680.0,Year,I,"NEW YORK, NY",2019
962,CERTIFIED,2019-03-28,H-1B,DATA ANALYST,Y,MOUNT SINAI HOSPITAL,NEW YORK,NY,10029,67080.0,Year,I,"NEW YORK, NY",2019
963,CERTIFIED,2019-03-28,H-1B,DATA ANALYST,Y,CBRE INC.,NEW YORK,NY,10022,69680.0,Year,I,"NEW YORK, NY",2019
964,CERTIFIED,2019-03-28,H-1B,DATA ANALYST,Y,CONTEXTLOGIC INC.,SAN FRANCISCO,CA,94104,121805.0,Year,III,"SAN FRANCISCO, CA",2019
965,CERTIFIED,2019-03-29,H-1B,DATA SCIENCE MANAGER,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,143104.0,Year,IV,"SAN FRANCISCO, CA",2019
966,CERTIFIED,2019-04-01,H-1B,SENIOR DATA SCIENTIST,Y,"UBER TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
967,CERTIFIED,2019-04-01,H-1B,PLATFORM AND MOBILE DATA ENGINEER,Y,"SCOOP TECHNOLOGIES, INC.",SAN FRANCISCO,CA,94103,100506.0,Year,II,"SAN FRANCISCO, CA",2019
968,CERTIFIED,2019-04-03,H-1B,DATA SCIENTIST,Y,CARDSTACK SYNDICATE INC.,NEW YORK,NY,10007,87464.0,Year,II,"NEW YORK, NY",2019
969,CERTIFIED,2019-04-03,H-1B,SENIOR DATA ANALYST  ADVANCED ANALYTICS,Y,"THE GAP, INC.",SAN FRANCISCO,CA,94105,100506.0,Year,II,"SAN FRANCISCO, CA",2019
970,CERTIFIED-WITHDRAWN,2019-04-03,H-1B,SENIOR DATA ANALYST,Y,"OPTIMIZELY, INC.",SAN FRANCISCO,CA,94105,100506.0,Year,II,"SAN FRANCISCO, CA",2019
971,CERTIFIED,2019-04-03,H-1B,DATA SCIENTIST,Y,"UDEMY, INC.",SAN FRANCISCO,CA,94107,100506.0,Year,II,"SAN FRANCISCO, CA",2019
972,CERTIFIED,2019-04-05,H-1B,DATA ANALYST,Y,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NEW YORK,NY,10029,67080.0,Year,I,"NEW YORK, NY",2019
